E:/project/Shrink/data/record/test/mitm/49_2023_09_27_00_12_45,302,video,https://www.youtube.com//watch?v=4dESmtswQ58,/1815990/2097152/2011890/1324663/1960335/1530839/1681539/1641291/1391583/2097152/1305866/2097152/1883302/2097152/1702435/2097152/2005489/2097152/2097152/1660185/1963358/1503602/1445497/1815152/1835425/1644377/1417373/2097152/2097152/1645428/2097152/1459358/2097152/2097152/1790788/1295997/2063151/1734421/2025173/1763557/2097152/2097152/1485029/1609548/2097152/1783213/1377204/1764928/1535659/1913526/2097152/2097152/1983286/1473993/2097152/1651841/2061505/1756549/1548510/1646132/1310831/1712208/1940874/1984955/1764961/2097152/2097152/1316354/2097152/1615653/2097152/2005112/1529189/2097152/1938981/1619055/1445456/2097152/1757069/1699840/1898912/1496269,/10.0.0.15.57615>74.125.101.233.443/10.0.0.15.50308>74.125.101.233.443,1,0,1,0,82,/82,/10.0.0.15.57615>74.125.101.233.443/10.0.0.15.50308>74.125.101.233.443
E:/project/Shrink/data/record/test/mitm/4_2023_09_26_19_44_06,247,video,https://www.youtube.com//watch?v=06if-yB9MrQ,/1979311/1966467/1823177/1892640/1857667/1815696/1684498/1828557/1826132/1812020/1993185/1839111/1916984/1655516/1947196/1815942/1801955/1786423/1781511/1964158/1875867/1994787/1710806/1905148/2026906/2006552/1866603,/10.0.0.15.60449>142.251.84.169.443/10.0.0.15.54558>142.251.84.169.443,1,0,1,0,27,/27,/10.0.0.15.60449>142.251.84.169.443/10.0.0.15.54558>142.251.84.169.443
E:/project/Shrink/data/record/test/mitm/50_2023_09_27_00_23_43,247,video,https://www.youtube.com//watch?v=4F3CaOJZSK0,/1277757/1726365/1566416/1837634/1975970/2035477/1589512/1933507/2016086/1952283/1408881/1552254/1681538/1634824/1731344/2093726/1560946/1822256/1844243/1729755/1829292/1968394/2053098/2017027/1698976/1462427/1697030/2077301/2043001,/10.0.0.15.50932>142.251.85.40.443/10.0.0.15.50553>142.251.85.40.443/10.0.0.15.58034>142.251.85.40.443/10.0.0.15.59373>142.251.85.40.443/10.0.0.15.61485>142.251.85.40.443/10.0.0.15.54669>142.251.85.40.443,1,0,1,0,29,/29,/10.0.0.15.50932>142.251.85.40.443/10.0.0.15.50553>142.251.85.40.443/10.0.0.15.58034>142.251.85.40.443/10.0.0.15.59373>142.251.85.40.443/10.0.0.15.61485>142.251.85.40.443/10.0.0.15.54669>142.251.85.40.443
E:/project/Shrink/data/record/test/mitm/51_2023_09_27_00_34_37,136,video,https://www.youtube.com//watch?v=4hUP2neRP90,/1860431/1919720/1851644/1506227/1601587/1705370/1832309/1816464/1801473/2026979/1605188/2097152/1669053/2097152/2022050/1830092/1654462/2087044/1839796/2095579/1618408/1875577/1692340/1687844/1980288/1977272/1501696/2020970/1588132/1414880/1811061/1563564/1728295/1534334/1395907/1591623/1977961/1784387/1574363/1604260/1896603/1671637/1714111,/10.0.0.15.63890>142.251.88.38.443/10.0.0.15.58555>173.194.22.42.443,1,0,1,0,43,/43,/10.0.0.15.63890>142.251.88.38.443/10.0.0.15.58555>173.194.22.42.443
E:/project/Shrink/data/record/test/mitm/53_2023_09_27_00_45_52,247,video,https://www.youtube.com//watch?v=4vwrFBCzAUo,/1990122/1888962/2059267/2071185/1980028/2038367/2078250/2063900/1380845,/10.0.0.15.63797>142.251.85.102.443/10.0.0.15.57979>142.251.85.102.443/10.0.0.15.54502>142.251.85.102.443/10.0.0.15.50900>142.251.85.102.443/10.0.0.15.63117>142.251.85.102.443/10.0.0.15.52352>142.251.85.102.443/10.0.0.15.50259>142.251.85.102.443,1,0,1,0,9,/9,/10.0.0.15.63797>142.251.85.102.443/10.0.0.15.57979>142.251.85.102.443/10.0.0.15.54502>142.251.85.102.443/10.0.0.15.50900>142.251.85.102.443/10.0.0.15.63117>142.251.85.102.443/10.0.0.15.52352>142.251.85.102.443/10.0.0.15.50259>142.251.85.102.443
E:/project/Shrink/data/record/test/mitm/54_2023_09_27_00_56_45,247,video,https://www.youtube.com//watch?v=4XPpBjR-7S8,/1974257/2015443/1910128/1696459/1843710/1726540/1927753/1814166/1485919/1596845/2027823/2059303/1623082/1582510/1268234/2094380/1518215/1349470/1429358/1999365/1878984/1964968/1410511/1971633/1505669/1506503/2055906/1626549/2081183/1801304/1922881/1337915/1864326/1731252/1578356/1864991/1766415/1340797/1557212/1665199/1391057/1901841/1905085/1979059/1992032/1522270/1307388/1547621/1707008/1464340/1633843,/10.0.0.15.61262>142.251.85.74.443,1,0,1,0,51,/51,/10.0.0.15.61262>142.251.85.74.443
E:/project/Shrink/data/record/test/mitm/55_2023_09_27_01_07_39,247,video,https://www.youtube.com//watch?v=_QoP-uHskrU,/1985392/1724260/1920127/2076820/1668004/1763916/1809140/1921896/1839980/1779841/2040598/2038905/1902311/1929361/1917294/2077161/1855582/1976296/1928952/2076089/2058429/1824961/1930534/2067860/1729229/1756629/1799657/1965882/1814722/1754247/1887729/1867292/2092334,/10.0.0.15.57604>173.194.49.168.443,1,0,1,0,33,/33,/10.0.0.15.57604>173.194.49.168.443
E:/project/Shrink/data/record/test/mitm/56_2023_09_27_01_18_35,302,video,https://www.youtube.com//watch?v=4Z5W6rSmJbo,/1835885/1445452/2097152/2097152/2008472/1922546/1941714/1703949/1914975/2097152/1876059/1550567/2008621/1631670/2097152/2016160/1380106/1749377/1430444/2097152/2097152/1299993/2082588/1987623/1573569/1857150/1749480/2028729/2097152/1534912/2097152/1716309/1945514/2097152/1364118/2097152/2097152/1785742/1469898/1676133/2085119/2058793/1739272/1680939/2071555/2051680,/10.0.0.15.60309>173.194.22.74.443/10.0.0.15.65482>173.194.22.74.443,1,0,1,0,46,/46,/10.0.0.15.60309>173.194.22.74.443/10.0.0.15.65482>173.194.22.74.443
E:/project/Shrink/data/record/test/mitm/57_2023_09_27_01_29_35,247,video,https://www.youtube.com//watch?v=4ZE4OzB2930,/1946196/1734831/1698945/2097152/1699479/1653519/2039257/2008001/1320319/1652463/1722206/2043841/1785920/1644877/1346313/2083028/2037310/1895349/1954190/2035219/2079760/1893344/1710579/2078952/1935571/1907723,/10.0.0.15.62845>142.251.88.38.443/10.0.0.15.51766>142.251.88.38.443/10.0.0.15.59201>142.251.88.38.443,1,0,1,0,26,/26,/10.0.0.15.62845>142.251.88.38.443/10.0.0.15.51766>142.251.88.38.443/10.0.0.15.59201>142.251.88.38.443
E:/project/Shrink/data/record/test/mitm/58_2023_09_27_01_40_32,247,video,https://www.youtube.com//watch?v=51bF3tzEkLQ,/1750506/1959084/1933490/1551741/1661666/2022931/2066198/2041311/1654233/1944484/2025834/1892655/2017142/1988024/2051305/1801499/1807661/1786159/1818098/2097152/1873156/1935170/1801064/1508521/1992429/1949531,/10.0.0.15.65450>74.125.164.41.443/10.0.0.15.51924>74.125.164.41.443/10.0.0.15.59411>74.125.164.41.443/10.0.0.15.55259>74.125.164.41.443/10.0.0.15.52605>74.125.164.41.443,1,0,1,0,26,/26,/10.0.0.15.65450>74.125.164.41.443/10.0.0.15.51924>74.125.164.41.443/10.0.0.15.59411>74.125.164.41.443/10.0.0.15.55259>74.125.164.41.443/10.0.0.15.52605>74.125.164.41.443
E:/project/Shrink/data/record/test/mitm/5_2023_09_26_19_55_07,247,video,https://www.youtube.com//watch?v=06kFq1QF5-s,/1983836/1550099/1712638/1365427/1678139/1814050/1896614/1884524/1588915/1930219/2055514/1749098/1389679/1563100/1987628/1497234/2091203/2097152/1565144/1433768/1726717/1485926/1727759/1743865/1763060/1750276/1792284/1771585/1753805/1985808/1925044/1772718/1701876/1281746/1376083/1643180/1943273/1673585/1789416/1540232/2013654/1641707/1553394/1368157/1622872/1491106/1802423/1908886/1951021/1642581/1642199/1660504,/10.0.0.15.63454>64.233.170.190.443/10.0.0.15.55614>209.85.228.9.443/10.0.0.15.59683>64.233.170.132.443,1,0,1,0,52,/52,/10.0.0.15.63454>64.233.170.190.443/10.0.0.15.55614>209.85.228.9.443/10.0.0.15.59683>64.233.170.132.443
E:/project/Shrink/data/record/test/mitm/60_2023_09_27_01_51_46,302,video,https://www.youtube.com//watch?v=59QqGdifBiM,/1851682/2047990/1760878/1811602/1337395/2000734/1541106/1948607/1541769/1873282/2090783/1612554/1592819/1931057/2033879/2016251/1750728/1868997/1539035/1515983/2083776/1986151/1886825/1570722/1795283/1692066/1707180/1897978/1884165/1868033/1802928/1646914/1601007/1896666/1957137/1377386/1662408/1903193/2003736/2086113/1561609/1806089/1865415/1814290/1850181/1958473/1718177/1262909/1949339/1392237/1625225/1332185/1572100/1818267/1457700/1684051/1584146/1377708/1610144/1389266/1333431/1796745/2097152,/10.0.0.15.55209>142.251.91.138.443,1,0,1,0,63,/63,/10.0.0.15.55209>142.251.91.138.443
E:/project/Shrink/data/record/test/mitm/63_2023_09_27_02_03_15,302,video,https://www.youtube.com//watch?v=5kAhpOncwUg,/1922566/2043974/2039724/1655736/1702871/1497284/1931228/1920940/2097152/2097152/1771471/1911251/1641042/1592894/1591277/1720124/1651434/1626300/1651778/1677841/1619911/1617644/1666472/1539157/1594384/1553951/1802797/1451373/1477890/1491623/2097152/2035649/1871761/1950916/1816903/1822151/1798664/1628901/1554009/1634866/1548598/1587226/2097152/2061421/1921695/1347682/1381983/1432159/1941619/1341546/1359851/1978780/1416697/1977320/1442342/1526728/2097152/1272411/1676063/2030605/1773400/2097152/1684993/2097152/1546462/1852172/1527142/2097152/2097152/1291215/1719872/1654875/1622866/1565984/2004112/1968980/1477314/1735357/1730162/1582029/1595754/1675289/1665698/2097152/1733405/1558958,/10.0.0.15.57994>142.251.88.6.443/10.0.0.15.51285>142.251.88.6.443,1,0,1,0,86,/86,/10.0.0.15.57994>142.251.88.6.443/10.0.0.15.51285>142.251.88.6.443
