id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.packet_datasize,udps.chunk,udps.segment,udps.result_url_list,udps.result_url
1777,0,"192.168.107.124","2c:f0:5d:be:eb:07","2c:f0:5d",50463,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911381865,1698911381865,0,2,286,1698911381865,1698911381865,0,2,286,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[103, 109]","[]",0,"[]",-1
1778,0,"192.168.107.44","f4:8e:38:a3:10:65","f4:8e:38",61163,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911382223,1698911385249,3026,8,1736,1698911382223,1698911385249,3026,8,1736,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183, 183, 183, 183, 183]","[]",0,"[]",-1
1779,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5395,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911383561,1698911383585,24,12,2530,1698911383561,1698911383580,19,6,1937,1698911383567,1698911383585,18,6,593,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","","[26, 28, 20, 1464, 177, 26, 26, 257, 26, 20, 20, 26]","[]",361,"[]",-1
1780,0,"192.168.107.41","b0:7b:25:2d:38:0b","b0:7b:25",51706,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1698911384460,1698911384871,411,4,272,1698911384460,1698911384871,411,4,272,0,0,0,0,0,"LLMNR","Network",0,6,"tsclient","","","","","[28, 34, 34, 34]","[]",0,"[]",-1
1781,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5398,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911384865,1698911384895,30,12,2530,1698911384865,1698911384883,18,6,1937,1698911384870,1698911384895,25,6,593,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","","[26, 28, 20, 1464, 177, 26, 26, 257, 26, 20, 20, 26]","[]",361,"[]",-1
1782,0,"192.168.107.70","50:9a:4c:2b:26:c2","50:9a:4c",63690,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911385388,1698911388413,3025,4,868,1698911385388,1698911388413,3025,4,868,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183]","[]",0,"[]",-1
1783,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5401,"20.150.79.68","28:d0:f5:6a:e1:e7","28:d0:f5",443,6,4,0,0,1698911387700,1698911390717,3017,3,198,1698911387700,1698911390717,3017,3,198,0,0,0,0,0,"TLS","Web",1,1,"","","","","","[26, 32, 32]","[]",0,"[]",-1
1784,0,"192.168.107.248","00:24:32:91:26:85","00:24:32",63374,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911388033,1698911391072,3039,8,1736,1698911388033,1698911391072,3039,8,1736,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183, 183, 183, 183, 183]","[]",0,"[]",-1
1785,0,"192.168.107.181","74:86:e2:1e:5a:7a","74:86:e2",52773,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911389265,1698911392279,3014,8,1736,1698911389265,1698911392279,3014,8,1736,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183, 183, 183, 183, 183]","[]",0,"[]",-1
1786,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5404,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911389782,1698911389807,25,11,2470,1698911389782,1698911389802,20,6,1937,1698911389787,1698911389807,20,5,533,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","","[26, 28, 20, 1464, 177, 26, 257, 26, 20, 20, 26]","[]",335,"[]",-1
1787,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5407,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911390872,1698911390897,25,12,2639,1698911390872,1698911390891,19,6,1937,1698911390879,1698911390897,18,6,702,"HTTP","Web",1,1,"","","","","","[26, 28, 20, 177, 1464, 32, 26, 360, 26, 20, 20, 26]","[]",470,"[]",-1
1788,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5410,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911392837,1698911392870,33,12,2633,1698911392837,1698911392864,27,6,1937,1698911392843,1698911392870,27,6,696,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","text/html","[26, 28, 20, 1464, 177, 26, 26, 360, 26, 20, 20, 26]","[]",464,"[]",-1
1789,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",57948,"223.5.5.5","28:d0:f5:6a:e1:e7","28:d0:f5",53,17,4,0,0,1698911393309,1698911393314,5,2,315,1698911393309,1698911393309,0,1,95,1698911393314,1698911393314,0,1,220,"DNS.Steam","Network",0,6,"clientconfig.akamai.steamstatic.com","","","","","[55, 186]","[]",186,"[]",-1
1790,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5421,"1.1.1.1","28:d0:f5:6a:e1:e7","28:d0:f5",853,6,4,0,0,1698911393310,1698911393311,1,2,126,1698911393310,1698911393310,0,1,66,1698911393311,1698911393311,0,1,60,"DoH_DoT","Network",1,1,"","","","","","[26, 26]","[]",26,"[]",-1
1791,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5420,"36.141.40.10","28:d0:f5:6a:e1:e7","28:d0:f5",14563,6,4,0,0,1698911393310,1698911394065,755,15,1322,1698911393310,1698911394019,709,8,894,1698911393356,1698911394065,709,7,428,"Unknown","Unspecified",0,0,"","","","","","[26, 28, 20, 93, 52, 331, 32, 26, 26, 26, 20, 54, 20, 26, 26]","[]",162,"[]",-1
1792,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5422,"8.8.4.4","28:d0:f5:6a:e1:e7","28:d0:f5",853,6,4,0,0,1698911393310,1698911393310,0,1,66,1698911393310,1698911393310,0,1,66,0,0,0,0,0,"DoH_DoT","Network",1,1,"","","","","","[26]","[]",0,"[]",-1
1793,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5423,"36.141.40.10","28:d0:f5:6a:e1:e7","28:d0:f5",14563,6,4,0,0,1698911393310,1698911393470,160,17,5045,1698911393310,1698911393470,160,9,948,1698911393355,1698911393470,115,8,4097,"Unknown","Unspecified",0,0,"","","","","","[26, 28, 20, 93, 52, 331, 32, 26, 26, 1480, 1480, 727, 20, 54, 20, 26, 20]","[]",3797,"[]",-1
1794,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",57950,"119.29.29.29","28:d0:f5:6a:e1:e7","28:d0:f5",53,17,4,0,0,1698911393310,1698911393392,82,2,227,1698911393310,1698911393310,0,1,89,1698911393392,1698911393392,0,1,138,"DNS","Network",0,6,"g05.hk02-ae5.entry.hsrtd.club","","","","","[49, 104]","[]",104,"[]",-1
1795,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",57951,"223.5.5.5","28:d0:f5:6a:e1:e7","28:d0:f5",53,17,4,0,0,1698911393311,1698911393315,4,2,227,1698911393311,1698911393311,0,1,89,1698911393315,1698911393315,0,1,138,"DNS","Network",0,6,"g05.hk02-ae5.entry.hsrtd.club","","","","","[49, 104]","[]",104,"[]",-1
1796,0,"192.168.107.177","00:e0:4c:74:7c:f0","00:e0:4c",52126,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911393334,1698911396344,3010,4,872,1698911393334,1698911396344,3010,4,872,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[178, 184, 184, 184]","[]",0,"[]",-1
1797,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",54026,"119.29.29.29","28:d0:f5:6a:e1:e7","28:d0:f5",53,17,4,0,0,1698911393417,1698911393500,83,2,347,1698911393417,1698911393417,0,1,79,1698911393500,1698911393500,0,1,268,"DNS","Network",0,6,"api.aliyundrive.com","","","","","[39, 234]","[]",234,"[]",-1
1798,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",54027,"223.5.5.5","28:d0:f5:6a:e1:e7","28:d0:f5",53,17,4,0,0,1698911393418,1698911393423,5,2,347,1698911393418,1698911393418,0,1,79,1698911393423,1698911393423,0,1,268,"DNS","Network",0,6,"api.aliyundrive.com","","","","","[39, 234]","[]",234,"[]",-1
1799,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5432,"1.1.1.1","28:d0:f5:6a:e1:e7","28:d0:f5",443,6,4,0,0,1698911393418,1698911393420,2,2,126,1698911393418,1698911393418,0,1,66,1698911393420,1698911393420,0,1,60,"TLS","Web",1,1,"","","","","","[26, 26]","[]",26,"[]",-1
1800,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5435,"8.8.8.8","28:d0:f5:6a:e1:e7","28:d0:f5",853,6,4,0,0,1698911393419,1698911393419,0,1,66,1698911393419,1698911393419,0,1,66,0,0,0,0,0,"DoH_DoT","Network",1,1,"","","","","","[26]","[]",0,"[]",-1
1801,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5437,"59.82.33.225","28:d0:f5:6a:e1:e7","28:d0:f5",443,6,4,0,0,1698911393523,1698911393656,133,17,3769,1698911393523,1698911393624,101,8,2630,1698911393554,1698911393656,102,9,1139,"TLS.Alibaba","Web",0,6,"s-gm.mmstat.com","080027e640f8ec6d966f79fc2f7ca551","fbe78c619e7ea20046131294ad087f05","","","[26, 28, 20, 537, 26, 157, 218, 1460, 32, 26, 461, 51, 20, 51, 20, 26, 26]","[]",622,"[]",-1
1802,0,"192.168.107.220","b0:7b:25:2d:8e:79","b0:7b:25",58407,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911393981,1698911397005,3024,8,1736,1698911393981,1698911397005,3024,8,1736,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183, 183, 183, 183, 183]","[]",0,"[]",-1
1803,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5440,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911395894,1698911395923,29,11,2573,1698911395894,1698911395917,23,6,1937,1698911395900,1698911395923,23,5,636,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","application/json","[26, 28, 20, 1464, 177, 26, 360, 26, 20, 20, 26]","[]",438,"[]",-1
1804,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5443,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911396874,1698911396893,19,12,2633,1698911396874,1698911396889,15,6,1937,1698911396879,1698911396893,14,6,696,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","application/json","[26, 28, 20, 1464, 177, 26, 26, 360, 26, 20, 20, 26]","[]",464,"[]",-1
1805,0,"192.168.107.36","ac:1f:6b:e8:88:62","ac:1f:6b",35497,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911397519,1698911397519,0,2,315,1698911397519,1698911397519,0,2,315,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[96, 145]","[]",0,"[]",-1
1806,0,"192.168.107.35","68:f7:28:c1:cc:bf","68:f7:28",50714,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911397997,1698911401019,3022,8,1728,1698911397997,1698911401019,3022,8,1728,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[176, 182, 182, 182, 182, 182, 182, 182]","[]",0,"[]",-1
1807,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5449,"8.8.4.4","28:d0:f5:6a:e1:e7","28:d0:f5",853,6,4,0,0,1698911398638,1698911398638,0,1,66,1698911398638,1698911398638,0,1,66,0,0,0,0,0,"DoH_DoT","Network",1,1,"","","","","","[26]","[]",0,"[]",-1
1808,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5451,"1.1.1.1","28:d0:f5:6a:e1:e7","28:d0:f5",853,6,4,0,0,1698911398639,1698911398640,1,2,126,1698911398639,1698911398639,0,1,66,1698911398640,1698911398640,0,1,60,"DoH_DoT","Network",1,1,"","","","","","[26, 26]","[]",26,"[]",-1
1809,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5453,"1.0.0.1","28:d0:f5:6a:e1:e7","28:d0:f5",853,6,4,0,0,1698911398639,1698911406662,8023,4,250,1698911398639,1698911398639,0,1,66,1698911398679,1698911406662,7983,3,184,"DoH_DoT","Network",1,1,"","","","","","[26, 28, 28, 26]","[]",82,"[]",-1
1810,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5455,"1.0.0.1","28:d0:f5:6a:e1:e7","28:d0:f5",443,6,4,0,0,1698911398639,1698911412665,14026,4,250,1698911398639,1698911398639,0,1,66,1698911398677,1698911412665,13988,3,184,"TLS","Web",1,1,"","","","","","[26, 28, 28, 26]","[]",82,"[]",-1
1811,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5456,"8.8.8.8","28:d0:f5:6a:e1:e7","28:d0:f5",853,6,4,0,0,1698911398639,1698911398639,0,1,66,1698911398639,1698911398639,0,1,66,0,0,0,0,0,"DoH_DoT","Network",1,1,"","","","","","[26]","[]",0,"[]",-1
1812,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5457,"120.241.39.6","28:d0:f5:6a:e1:e7","28:d0:f5",14563,6,4,0,0,1698911398640,1698911429777,31137,38,12332,1698911398640,1698911429777,31137,20,4178,1698911398680,1698911429776,31096,18,8154,"Unknown","Unspecified",0,0,"","","","","","[26, 28, 20, 52, 77, 571, 26, 26, 26, 185, 20, 577, 26, 1480, 1480, 1480, 429, 20, 20, 449, 915, 378, 340, 380, 339, 367, 339, 20, 380, 339, 20, 21, 32, 54, 20, 26, 26, 20]","[]",423,"[]",-1
1813,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5460,"1.1.1.1","28:d0:f5:6a:e1:e7","28:d0:f5",853,6,4,0,0,1698911398640,1698911398642,2,2,126,1698911398640,1698911398640,0,1,66,1698911398642,1698911398642,0,1,60,"DoH_DoT","Network",1,1,"","","","","","[26, 26]","[]",26,"[]",-1
1814,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5458,"8.8.4.4","28:d0:f5:6a:e1:e7","28:d0:f5",853,6,4,0,0,1698911398640,1698911398640,0,1,66,1698911398640,1698911398640,0,1,66,0,0,0,0,0,"DoH_DoT","Network",1,1,"","","","","","[26]","[]",0,"[]",-1
1815,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5462,"1.1.1.1","28:d0:f5:6a:e1:e7","28:d0:f5",443,6,4,0,0,1698911398640,1698911398643,3,2,126,1698911398640,1698911398640,0,1,66,1698911398643,1698911398643,0,1,60,"TLS","Web",1,1,"","","","","","[26, 26]","[]",26,"[]",-1
1816,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",57200,"119.29.29.29","28:d0:f5:6a:e1:e7","28:d0:f5",53,17,4,0,0,1698911398641,1698911398648,7,2,227,1698911398641,1698911398641,0,1,89,1698911398648,1698911398648,0,1,138,"DNS","Network",0,6,"g05.hk02-ae5.entry.hsrtd.club","","","","","[49, 104]","[]",104,"[]",-1
1817,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",57201,"223.5.5.5","28:d0:f5:6a:e1:e7","28:d0:f5",53,17,4,0,0,1698911398641,1698911398646,5,2,227,1698911398641,1698911398641,0,1,89,1698911398646,1698911398646,0,1,138,"DNS","Network",0,6,"g05.hk02-ae5.entry.hsrtd.club","","","","","[49, 104]","[]",104,"[]",-1
1818,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5464,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911398841,1698911398859,18,12,2628,1698911398841,1698911398854,13,6,1932,1698911398846,1698911398859,13,6,696,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","application/json","[26, 28, 20, 1464, 172, 26, 26, 360, 26, 20, 20, 26]","[]",464,"[]",-1
1819,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5467,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911398841,1698911398861,20,12,2639,1698911398841,1698911398856,15,6,1937,1698911398846,1698911398861,15,6,702,"HTTP","Web",1,1,"","","","","","[26, 28, 20, 177, 1464, 32, 26, 360, 26, 20, 20, 26]","[]",470,"[]",-1
1820,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5470,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911399823,1698911399845,22,12,2635,1698911399823,1698911399839,16,6,1937,1698911399830,1698911399845,15,6,698,"HTTP","Web",1,1,"","","","","","[26, 28, 20, 177, 1464, 32, 26, 356, 26, 20, 20, 26]","[]",466,"[]",-1
1821,0,"192.168.107.233","e0:be:03:15:97:ee","e0:be:03",52306,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1698911401073,1698911401073,0,1,87,1698911401073,1698911401073,0,1,87,0,0,0,0,0,"LLMNR","Network",0,6,"44.107.168.192.in-addr.arpa","","","","","[47]","[]",0,"[]",-1
1822,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5473,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911401901,1698911401922,21,12,2635,1698911401901,1698911401918,17,6,1937,1698911401906,1698911401922,16,6,698,"HTTP","Web",1,1,"","","","","","[26, 28, 20, 177, 1464, 32, 26, 356, 26, 20, 20, 26]","[]",466,"[]",-1
1823,0,"192.168.107.199","00:e0:4c:7e:ba:51","00:e0:4c",62382,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911401936,1698911404960,3024,4,868,1698911401936,1698911404960,3024,4,868,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183]","[]",0,"[]",-1
1824,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5476,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911402879,1698911402905,26,12,2633,1698911402879,1698911402900,21,6,1937,1698911402885,1698911402905,20,6,696,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","application/json","[26, 28, 20, 1464, 177, 26, 26, 360, 26, 20, 20, 26]","[]",464,"[]",-1
1825,0,"192.168.107.233","e0:be:03:15:97:ee","e0:be:03",52307,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911403895,1698911406931,3036,4,868,1698911403895,1698911406931,3036,4,868,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183]","[]",0,"[]",-1
1826,0,"192.168.107.235","e0:be:03:12:66:14","e0:be:03",58644,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911404270,1698911407306,3036,4,868,1698911404270,1698911407306,3036,4,868,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183]","[]",0,"[]",-1
1827,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5479,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911404854,1698911404919,65,11,2569,1698911404854,1698911404914,60,6,1937,1698911404859,1698911404919,60,5,632,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","application/json","[26, 28, 20, 1464, 177, 26, 356, 26, 20, 20, 26]","[]",434,"[]",-1
1828,0,"192.168.107.101","e4:b9:7a:6f:d9:5a","e4:b9:7a",54569,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911405277,1698911408304,3027,8,1736,1698911405277,1698911408304,3027,8,1736,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183, 183, 183, 183, 183]","[]",0,"[]",-1
1829,0,"192.168.107.101","e4:b9:7a:6f:d9:5a","e4:b9:7a",54572,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911405352,1698911408379,3027,8,1688,1698911405352,1698911408379,3027,8,1688,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[171, 177, 177, 177, 177, 177, 177, 177]","[]",0,"[]",-1
1830,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5485,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911405838,1698911405871,33,12,2633,1698911405838,1698911405865,27,6,1937,1698911405843,1698911405871,28,6,696,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","text/html","[26, 28, 20, 1464, 177, 26, 26, 360, 26, 20, 20, 26]","[]",464,"[]",-1
1831,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5482,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911405838,1698911405864,26,12,2639,1698911405838,1698911405859,21,6,1937,1698911405845,1698911405864,19,6,702,"HTTP","Web",1,1,"","","","","","[26, 28, 20, 177, 1464, 32, 26, 360, 26, 20, 20, 26]","[]",470,"[]",-1
1832,0,"192.168.107.101","e4:b9:7a:6f:d9:5a","e4:b9:7a",54575,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911405989,1698911409013,3024,8,1736,1698911405989,1698911409013,3024,8,1736,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183, 183, 183, 183, 183]","[]",0,"[]",-1
1833,0,"192.168.107.36","ac:1f:6b:e8:88:62","ac:1f:6b",39082,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911406576,1698911406576,0,2,315,1698911406576,1698911406576,0,2,315,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[96, 145]","[]",0,"[]",-1
1834,0,"192.168.107.235","e0:be:03:12:66:14","e0:be:03",63630,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911407644,1698911410673,3029,4,868,1698911407644,1698911410673,3029,4,868,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183]","[]",0,"[]",-1
1835,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5488,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911407808,1698911407837,29,11,2569,1698911407808,1698911407831,23,6,1937,1698911407813,1698911407837,24,5,632,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","application/json","[26, 28, 20, 1464, 177, 26, 356, 26, 20, 20, 26]","[]",434,"[]",-1
1836,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5491,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911408891,1698911408913,22,12,2624,1698911408891,1698911408908,17,6,1932,1698911408896,1698911408913,17,6,692,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","application/json","[26, 28, 20, 1464, 172, 26, 26, 356, 26, 20, 20, 26]","[]",460,"[]",-1
1837,0,"192.168.107.233","e0:be:03:15:97:ee","e0:be:03",56092,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1698911409105,1698911409105,0,1,87,1698911409105,1698911409105,0,1,87,0,0,0,0,0,"LLMNR","Network",0,6,"48.107.168.192.in-addr.arpa","","","","","[47]","[]",0,"[]",-1
1838,0,"192.168.107.80","00:e0:4c:92:2e:bf","00:e0:4c",52796,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911410382,1698911413406,3024,8,1736,1698911410382,1698911413406,3024,8,1736,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[177, 183, 183, 183, 183, 183, 183, 183]","[]",0,"[]",-1
1839,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5497,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911410852,1698911410870,18,12,2639,1698911410852,1698911410865,13,6,1937,1698911410857,1698911410870,13,6,702,"HTTP","Web",1,1,"","","","","","[26, 28, 20, 177, 1464, 32, 26, 360, 26, 20, 20, 26]","[]",470,"[]",-1
1840,0,"192.168.107.189","64:00:6a:5d:33:5b","64:00:6a",61635,"224.0.0.252","01:00:5e:00:00:fc","01:00:5e",5355,17,4,0,0,1698911411002,1698911411110,108,4,300,1698911411002,1698911411110,108,4,300,0,0,0,0,0,"LLMNR","Network",0,6,"brn3c2af4872149","","","","","[35, 41, 41, 41]","[]",0,"[]",-1
1841,0,"192.168.107.142","30:9c:23:4d:9c:dc","30:9c:23",5503,"59.110.73.142","28:d0:f5:6a:e1:e7","28:d0:f5",80,6,4,0,0,1698911411508,1698911411536,28,12,2624,1698911411508,1698911411530,22,6,1932,1698911411513,1698911411536,23,6,692,"HTTP.Alibaba","Web",0,6,"pds-app-cn-beijing.cn-beijing.log.aliyuncs.com","","","golang-sdk-v0.1.0","text/html","[26, 28, 20, 1464, 172, 26, 26, 356, 26, 20, 20, 26]","[]",460,"[]",-1
1842,0,"192.168.107.36","ac:1f:6b:e8:88:62","ac:1f:6b",37462,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",1900,17,4,0,0,1698911411783,1698911411784,1,2,315,1698911411783,1698911411784,1,2,315,0,0,0,0,0,"SSDP","System",0,6,"239.255.255.250:1900","","","","","[96, 145]","[]",0,"[]",-1
